id,name,district
6342,Dhyari,45
4377,Dichpally,516
317,Didihat,53
1122,Dighalbank,203
1458,Dinara,215
4149,Dindori,487
7293,Dipka,383
7231,Diskit,9
2129,Dispur,618
6335,Doiwala,49
4392,Domakonda,685
2528,Domchanch,334
5102,Donakonda,517
4722,Dornakal,688
6027,Dudu,769
5076,Duggirala,506
4729,Dummugudem,690
1074,Dumra,221
7158,Durbuk,9
329,Dwarahat,45
6201,Egarkund,325
6803,Eidgah,13
4449,Elkathurthy,686
392,Ellenabad,74
4966,Eluru,748
1790,Englan,250
6633,Eral,594
5753,Erode,573
838,Etawah,139
4559,Farooqnagar,518
576,Fatehgarh,103
878,Fatehpur,142
1508,Fatehpur,196
1411,Fatwah,212
237,Fazilka,651
753,Gabhana,119
3635,Gadarwara,418
4057,Gadchiroli,475
4293,Gadhinglaj,480
6906,Gadraroad,90
4603,Gadwal,695
3591,Gairatganj,421
6372,Gaja,55
4825,Gajapathinagaram,521
7376,Gajsinghpur,100
4483,Gajwel,692
142,Galore,17
2288,Galsi - II,306
4996,Gampalagudem,749
4382,Gandhari,685
6320,Gandipet,518
6610,Gangadtalai,88
458,Ganganagar,100
2201,Gangarampur,310
4894,Gangavaram,745
1553,Gangtok,225
3108,Garabandha,353
1431,Garhani,193
2509,Garhwa,328
3494,Garoth,416
1976,Gasuapara,277
2214,Gazole,316
1638,Gensi Eac,719
4683,Ghanpur (Mulug),687
4676,Ghanpur (Station),689
374,Gharaunda,67
4089,Ghatanji,500
2607,Ghatshila,327
739,Ghaziabad,145
3887,Ghoghamba,454
1004,Ghorawal,184
1539,Ghoshi,199
3370,Gidam,376
240,Gidderbaha,39
1531,Gidhaur,198
5728,Gingee,596
6551,Gite Ripa Circle,241
2193,Goalpokher - I,311
3885,Godhra,454
2339,Goghat - II,312
686,Gogunda,117
1478,Goh,189
378,Gohana,75
3095,Golanthara,354
4951,Gopalapuram,505
1334,Gopalpur,192
5211,Gopavaram,504
2669,Gopikandar,326
950,Gorakhpur,148
5287,Gospadu,755
3184,Gudari,370
3114,G.Udayagiri,359
5352,Gudibanda,754
5597,Gudibanda,630
5431,Gudipala,503
4711,Gudur,688
7169,Guindy,568
7061,Guledgudda,524
2712,Gumla,331
4808,Gummalakshmipuram,743
6609,Guna Nagar,406
6806,Gund,626
4651,Gundlapally,514
5576,Gundlupet,531
778,Gunnaur,659
6833,Guntur East,506
3183,Gunupur,370
5044,Gurajala,751
3106,Gurandi,353
202,Gurdaspur,32
3481,Gurh,424
4828,Gurla,521
7094,Gurumitkal,635
2128,Guwahati,618
3577,Gyaraspur,437
1588,Gyawe Purang Circle,231
4098,Hadgaon,485
194,Hangrang,19
1190,Hanumannagar,195
97,Harchakian,18
3608,Harda,408
2242,Hariharpara,319
2315,Haringhata,320
1081,Harlakhi,206
7196,Harohalli,631
3649,Harrai,399
1477,Haspura,189
2817,Hatibari,373
3530,Hatpiplya,402
5492,Haveri,540
1736,Hayuliang Adc,628
4097,Himayatnagar,485
622,Hindoli,94
4021,Hinganghat,498
5508,Hiriyur,533
1915,Hnahthial,726
7045,Hoshangabad Nagar,409
1746,Hunta,247
5942,Idukki,556
4436,Illanthakunta,683
6236,Indalwai,516
4200,Indapur,490
3404,Indergarh,401
3543,Indore,410
1525,Islamnagar Aliganj,198
6889,Ispur,26
4126,Jafrabad,479
3848,Jafrabad,439
2743,Jagannathpur,343
4898,Jaggampeta,746
4414,Jagitial,681
6211,Jagitial Rural,681
636,Jahazpur,780
3286,Jaijaipur,762
2378,Jaipur,321
574,Jaisalmer,103
2978,Jajpur Sadar,356
236,Jalalabad,651
909,Jalalpur,121
1256,Jalalpur,218
1358,Jamalpur,207
1561,Jang Adc,238
3050,Jankia,362
3012,Jarapada,344
7311,Jarhagaon,647
2867,Jashipur,365
7365,Jasrasar,93
836,Jaswantnagar,139
6044,Jaswantpura,104
3049,Jatani,362
984,Jaunpur,152
4160,Jawhar,665
1536,Jehanabad,199
3209,Jeypore,363
1097,Jhanjharpur,206
2776,Jharsuguda,357
3553,Jhiranya,414
6322,Jilled Chowdergudem,518
4493,Jinnaram,691
1986,Jirang,276
4076,Jiwati,473
6399,Jorethang,227
7381,Jurhara,767
3080,Kabisuryanagar,354
7366,Kachola,780
6639,Kadayanallur,733
4290,Kagal,480
6682,Kailashahar,655
2600,Kairo,336
3206,Kakiriguma,363
5083,Kakumanu,506
6427,Kalaigaon,617
1570,Kalaktang Adc,242
4025,Kalameshwar,484
4114,Kalamnuri,477
3523,Kalapipal,430
5959,Kalasapakkam,593
2220,Kaliachak - I,316
2198,Kaliaganj,311
2971,Kaliapani,356
5387,Kalikiri,753
2156,Kalimpong -I,702
6866,Kalinagar,173
2972,Kalinganagar,356
853,Kalpi,151
302,Kalsi,49
4576,Kalwakurthy,694
4168,Kalyan,497
3176,Kalyanasingpur,370
3819,Kalyanpur,674
2988,Kamakshyanagar,352
2892,Kamarda,346
4954,Kamavarapukota,748
4656,Kanagal,514
6425,Kanalichhina,53
5661,Kanayannur,555
6651,Kandachipuram,596
2498,Kandi,328
6360,Kandisaur,55
4545,Kandukur,518
6572,Kangku Circle,719
5136,Kanigiri,517
3003,Kaniha,344
6458,Kanina,69
2989,Kankadahad,352
4277,Kankavli,495
5023,Kankipadu,510
6929,Kanod,117
3256,Kansabel,380
3149,Kantabanji,345
6054,Kanwas,109
660,Kapasan,95
2885,Kaptipada,365
7348,Kapu,386
206,Kapurthala,35
5914,Karaikal,598
5830,Karaikkudi,585
6269,Karakagudem,690
3410,Karera,432
776,Karhal,166
2299,Karimpur - I,320
6533,Karkeli,436
875,Karwi,136
5630,Kasaragod,558
164,Kasauli,25
6748,Kashtigarh,4
3547,Kasrawad,414
3667,Katangi,392
4418,Kathlapur,681
1151,Katihar,201
4024,Katol,484
1208,Katra,208
2282,Katwa - II,306
5625,Kavaratti,553
6829,Kawarhama,3
7342,Kawrtethawveng,266
1646,Kebang Circle,679
2844,Kendujhar Sadar,361
1183,Keotiranway,195
4717,Kesamudram,688
1439,Kesath,194
3355,Keshkal,643
3831,Keshod,448
625,Keshoraipatan,94
3452,Kesli,425
4929,K Gangavaram,747
261,Khadur Sahib,609
4,Khag,2
1532,Khaira,198
3303,Khairagarh,759
3670,Khairlanji,392
7207,Khairthal,770
1089,Khajauli,206
3113,Khajuripada,359
478,Khajuwala,93
3847,Khambha,439
4347,Khanapur,680
4299,Khanapur,493
4709,Khanapur,522
3716,Khandwa,405
3879,Khanpur,669
3145,Khaprakhol,345
2460,Kharagpur - I,318
6704,Kharah Balli,5
2495,Kharaundhi,328
6759,Khari,621
381,Kharkhoda,75
3531,Khategaon,402
3874,Kheda,450
2486,Khejuri - I,317
2487,Khejuri - II,317
6605,Khenawa Circle,231
6419,Kheri Jalab St,63
6828,Khoie,3
3036,Khordha,362
3037,Khordha Sadar,362
6038,Khoupum,714
6993,Khujner,422
349,Kichha,56
6654,Kilakarai,583
5623,Kiltan,553
1605,Kimin Sdo,237
767,Kiraoli,118
6361,Kirtinagar,55
1127,Kishanganj,203
674,Kishanganj,89
2793,Kisinda,371
7043,Kittur,527
1457,Kochas,215
5660,Kochi,555
4549,Kodangal,698
2527,Koderma,334
3194,Kodinga,366
6637,Kodumudi,573
4443,Koheda,692
7321,Kohkameta,637
2826,Koida,373
755,Koil,119
5591,Kolar,542
7002,Kolar Gold Field,542
4609,Kollapur,694
6625,Kolli Hills,580
7322,Komakhan,385
6586,Kombo Circle,243
6284,Komuravelli,692
3357,Kondagaon,643
4462,Kondapak,692
6627,Koothanallur,590
4203,Kopargaon,466
6574,Kora Circle,719
4075,Korpana,473
5251,Kosigi,511
7275,Kotadol,760
4889,Kotananduru,746
4927,Kothapeta,747
6896,Kotla,18
3693,Kotma,390
635,Kotri,780
435,Kotwali,77
36,Kreeri,3
163,Krishangarh,25
2306,Krishnagar - II,320
4338,Kubeer,680
5502,Kudligi,738
1448,Kudra,200
6169,Kukarmunda,641
2750,Kukru,341
5771,Kulithalai,576
868,Kulpahar,165
642,Kumbhalgarh,112
3681,Kumbhraj,406
6598,Kunnamkulam,566
5685,Kunnathur,559
7183,Kurnool Urban,511
1117,Kursakatta,188
1546,Kurtha,611
7124,Kushalanagar,541
1198,Kusheshwar Asthan Purbi,195
2200,Kushmundi,310
4755,Kusumanchi,509
5797,Kuthalam,735
5675,Kuttanad,554
2778,Laikera,357
3659,Lakhnadon,428
1529,Lakshmipur,198
2108,Lala,289
3671,Lalbarra,392
880,Lalganj,174
1270,Lalganj,224
6792,Lalpora,8
3818,Lalpur,447
6368,Lamgada,45
3676,Lanji,392
6737,Latti,14
7246,Lavan,644
7050,Lavaold,702
3425,Lavkush Nagar,398
2517,Lawalaung,323
1689,Lawnu Circle,666
1735,Lekang Mahadevpur Circle,678
5365,Lepakshi,754
2805,Lephripara,373
6536,Lidhora,434
1640,Likabali Sdo,719
3842,Lilia,439
1876,Lilong,259
3797,Limbdi,460
4388,Lingampet,685
5150,Lingasamudram,515
4342,Lokeswaram,680
3987,Lonar,472
6692,Longtharai Valley,269
3290,Lormi,647
1786,Lotsu,250
3882,Lunawada,669
475,Lunkaransar,93
3160,Madanpur Rampur,358
2170,Madarihat,664
5551,Maddur,544
4564,Madgul,518
1161,Madhepura,205
851,Madhogarh,151
972,Madhuban,168
1093,Madhubani,206
1021,Madhubani,211
2550,Madhupur,324
5986,Madukkari,569
5960,Madurai East,578
6258,Mahabubnagar Rural,512
4087,Mahagaon,500
920,Mahasi,125
5913,Mahe,599
2577,Maheshpur,337
2475,Mahisadal,317
2075,Mahmora,708
1283,Mahnar,224
3877,Mahudha,450
2831,Mahulapada,373
2887,Mahuldiha,365
1982,Mairang,740
4219,Majalgaon,470
6919,Majheen,18
3462,Majhgawan,426
2499,Majhiaon,328
1262,Maker,218
4367,Makloor,516
528,Malarna Doongar,113
5552,Malavalli,544
4146,Malegaon,487
3771,Malpur,672
5776,Manachanallur,591
3491,Manasa,419
2395,Manbazar - I,321
4547,Manchal,518
1737,Manchal Circle,628
4920,Mandapeta,747
5015,Mandavalli,748
6914,Mandawar,97
133,Mandi,22
3729,Mandvi,449
419,Manesar,62
6466,Manethi St,72
4686,Mangapet,720
1828,Mangko,765
2278,Mangolkote,306
1255,Manjhi,218
931,Mankapur,147
1673,Manmao Eac,229
5808,Mannargudi,590
681,Manohar Thana,105
4451,Manoor,691
3484,Manpur,436
4132,Mantha,479
4401,Manthani,682
5250,Mantralayam,511
5183,Manubolu,515
5462,Manvi,546
1108,Marauna,223
4092,Maregaon,500
985,Mariahu,152
1002,Marihan,170
7297,Marri Bangla(Deori),646
5129,Marripudi,517
2932,Marsaghai,360
1408,Masaurhi,212
7101,Maski,546
5701,Mathavaram,568
764,Mathura,167
2436,Mathurapur - II,304
1320,Matihani,191
4670,Mattampally,696
4029,Mauda,484
867,Maudaha,149
1991,Mawkynrew,274
1984,Mawkyrwat,658
6541,Mawpat,274
1988,Mawphlang,274
1990,Mawryngkneng,274
5920,Mayabunder,632
2521,Mayur Hand,323
6084,Mayur Vihar,78
1656,Mebo Adc,232
3708,Meghnagar,412
2555,Meherma,330
3393,Mehgaon,395
2180,Mekliganj,308
4671,Mellachervu,696
5835,Melur,578
2292,Memari - II,306
3830,Mendarda,448
18,Mendhar,10
1604,Mengio Eac,237
4824,Mentada,521
4822,Merakamudidam,521
2453,Midnapore,318
5267,Midthur,755
903,Milkipur,140
4302,Miraj,493
2160,Mirik,309
1538,Modanganj,199
3769,Modasa,672
432,Model Town,80
7187,Mohammadabad,512
2617,Mohammad Ganj,338
2469,Mohanpur,318
6689,Mohanpur,272
6435,Mohna St,60
4248,Mohol,496
1420,Mokameh,212
5503,Molakalmuru,533
1757,Monyakshu,247
196,Morang,19
7047,Morena Nagar,417
2476,Moyna,317
4758,Mudigonda,509
4101,Mudkhed,485
5857,Mudukulathur,583
3222,Mudulipada,364
7300,Mukdega,386
4072,Mul,473
3793,Muli,460
4932,Mummidivaram,747
3730,Mundra,449
3688,Mungaoli,391
2237,Murshidabad Jiaganj,319
3992,Murtijapur,467
2878,Muruda,365
5662,Muvattupuzha,555
3229,M.V. 79,364
1989,Mylliem,274
5572,Mysuru,545
4641,Nadigudem,696
4209,Nagar,466
3509,Nagda,435
4387,Nagireddypet,685
2169,Nagrakata,314
6768,Nagseni,620
3646,Nainpur,415
4880,Nakkapalli,744
210,Nakodar,34
2251,Nalhati - I,307
5359,Nallachervu,754
7335,Namdong,275
2474,Nanda Kumar,317
3214,Nandapur,363
4782,Nandigam,519
6321,Nandigama,518
263,Nangal,42
6053,Nangal Rajawatan,97
4461,Nangnoor,692
4452,Narayankhed,691
2048,Narayanpur,295
4648,Narayanpur,697
6936,Narayanpur,782
299,Narendra Nagar,55
1036,Narkatia,213
4675,Narmetta,689
1112,Narpatganj,188
3636,Narsimhapur,418
4854,Narsipatnam,744
6226,Naspur,684
3575,Nateran,437
1339,Nathnagar,192
1171,Nauhatta,216
1229,Nautan,222
5474,Navalgund,536
2625,Nawa Bazar,338
4556,Nawabpet,512
1512,Nawada,210
3280,Nawagarh,379
3311,Nawagarh,650
1445,Nawanagar,194
3955,Nawapur,486
2163,Naxalbari,309
7153,Nechwa,114
6380,Neemrana,782
4665,Nereducherla,696
4206,Nevasa,466
1906,Ngopa,727
2967,Niali,350
198,Nichar,19
4960,Nidadavole,505
2992,Nihalprasad,352
231,Nihal Singhwala,38
5767,Nilakkottai,572
5642,Nilambur,562
370,Nilokheri,67
7211,Nirjharna,97
2958,Nischintakoili,350
1792,Niuland,764
3415,Niwari,722
967,Nizamabad,123
5094,Nizampatnam,750
7132,Nokhra,90
1823,Nokhu,736
2126,North Guwahati,291
3097,Nuagaon,354
1447,Nuaon,200
6350,Okhalkanda,51
3812,Okhamandal,674
4243,Omarga,488
2370,Onda,305
5647,Ottappalam,563
5910,Oulgaret,600
5189,Ozili,752
2133,Pachim Nalbari,298
7349,Pachpedi,375
123,Padhar,22
2627,Padwa,338
2576,Pakaur,337
5649,Palakkad,563
4775,Palasa,519
6881,Pali,161
1703,Palin Circle,677
2717,Palkot,331
48,Pampore,11
6899,Panchrukhi,18
2273,Pandabeswar,704
2849,Pandapara,361
1094,Pandaul,206
3718,Pandhana,405
4601,Pangal,693
1692,Pangchao Sdo,666
83,Pangi,16
1645,Pangin Eac,679
375,Panipat,71
6678,Panisagar,270
6804,Panthachowk,13
5754,Panthalur,587
4173,Panvel,491
4455,Papannapet,513
5887,Pappireddipatti,571
1496,Paraiya,196
4870,Paravada,744
564,Parbatsar,768
1328,Parbatta,202
6841,Parbuk Sdo,235
6705,Pargwal,5
4224,Parli,470
1053,Patahi,213
3318,Patan,378
2843,Patana,361
1176,Patarghat,216
201,Pathankot,662
6971,Pathari,437
4120,Pathri,489
253,Patiala,41
3144,Patnagarh,345
1292,Patori,217
251,Patran,41
2660,Patratu,607
883,Patti,174
307,Pauri,52
3440,Pawai,420
226,Payal,36
1612,Payeng Circle,241
6607,Payum Circle,679
5075,Pedakakani,506
4915,Pedapudi,746
4658,Pedda Adesherlapally,514
5253,Pedda Kadubur,511
5311,Peddavaduguru,502
4659,Peddavoora,514
5195,Pellakur,752
4176,Pen,491
5244,Penagalur,753
6313,Penchicalpet,699
5232,Pendlimarry,504
3287,Pendra Road,734
5889,Pennagaram,571
1857,Peren,613
5843,Periyakulam,588
5752,Perundurai,573
567,Phalodi,772
1707,Phassang Circle,233
211,Phillaur,34
6067,Phooliya Kalan,780
1804,Phor,248
3112,Phulabani Town,359
2090,Phuloni,292
6590,Pidi Circle,725
5047,Piduguralla,751
5386,Pileru,753
3618,Pipariya,409
1020,Piprasi,211
1715,Pipsorang Circle,677
5569,Piriyapatna,545
7042,Pithampur,403
4911,Pithapuram,746
320,Pithoragarh,53
3228,Podia,364
6845,Polosang Circle,233
5646,Ponnani,562
2477,Potashpur - I,317
2608,Potka,327
6742,Pouni,627
1149,Pranpur,201
882,Pratapgarh,174
2515,Pratappur,323
441,Preet Vihar,78
3417,Prithvipur,722
6676,Pugalur,576
5247,Pullampeta,753
51,Pulwama,11
5947,Punalur,559
2388,Puncha,321
3070,Puri (M),369
2387,Purulia - I,321
1995,Pynursla,274
6193,Qaimoh,622
4518,Qutballapur,700
7177,Rabdang,225
4289,Radhanagari,480
5880,Radhapuram,592
3679,Raghogarh,406
7111,Raghurajnagar (Nagriya),426
3448,Rahatgarh,425
3267,Raigarh,386
3187,Raighar,366
644,Railmagra,112
2298,Raina - II,306
6925,Raipur,105
4907,Rajamahendravaram Rural,505
5847,Rajapalayam,597
3430,Rajnagar,398
2258,Rajnagar,307
5059,Rajupalem,751
5428,Ramakuppam,503
4632,Ramannapet,697
4457,Ramayampet,513
7333,Rambrai,279
6325,Ramgarh,338
2668,Ramgarh,326
2662,Ramgarh,607
1033,Ramgarhwa,213
343,Ramnagar,51
4895,Rampachodavaram,745
3466,Rampur Baghelan,426
2253,Rampurhat - I,307
2254,Rampurhat - II,307
3697,Rampur Naikin,433
583,Ramsar,90
2312,Ranaghat - I,320
3033,Ranapur,367
3823,Ranavav,456
5921,Rangat,632
1115,Raniganj,188
591,Raniwara,779
3785,Ranpur,676
843,Rasulabad,156
7009,Ratlam Nagar,423
2832,Raurkela (M),373
5239,Rayachoti,753
1813,Razieba,248
4937,Razole,747
4690,Regonda,687
3611,Rehatgaon,408
3002,Rengali Damsite,344
6952,Rewalsar,22
1070,Riga,221
694,Rishabhdeo,117
3621,Rithi,413
1517,Roh,210
1475,Rohtas,215
5353,Rolla,754
3396,Ron,395
5469,Ron,537
1978,Rongara,277
176,Ronhat,24
1300,Rosera,217
7389,Rudawal,91
5297,Rudravaram,755
2836,Rugudi,361
6560,Rupa Sdo,242
4861,Sabbavaram,744
6062,Sabla,99
6688,Sabroom,271
3066,Sadar,369
2059,Sadiya,302
3449,Sagar,425
648,Sagwara,99
6499,Sahamphung,717
781,Sahaswan,133
1011,Sahawar,633
1199,Sahebganj,208
1318,Sahebpur Kamal,191
988,Saidpur,146
2261,Sainthia,307
992,Sakaldiha,135
6079,Saket,83
5553,Sakleshpur,539
1214,Sakra,208
3958,Sakri,474
5970,Salem South,584
1179,Salkhua,216
2356,Saltora,305
4910,Samalkota,746
406,Sampla,73
7242,Samri,649
4022,Samudrapur,498
6997,Sanawad,414
2335,Sandeshkhali - II,303
4272,Sangameshwar,492
199,Sangla,19
3976,Sangrampur,472
1705,Sangram Sdo,233
1819,Sangsangnyu,249
5618,Sanguem,552
5300,Sanjamala,755
1465,Sanjhauli,215
7149,Sanjhu,110
5871,Sankarankoil,733
7235,Sankari,375
5138,Santhanuthala Padu,517
2311,Santipur,320
7054,Sapekhati,708
525,Sapotra,108
7274,Saragaon,379
6986,Sarai,638
1295,Sarairanjan,217
1202,Saraiya,208
4336,Sarangapur,680
3567,Sarangpur,422
3533,Sardarpur,403
483,Sardarshahar,96
6389,Sarmathura,98
7160,Saspol,9
7397,Satai,398
1172,Satar Kataiya,216
5402,Satyavedu,752
1591,Sawa Circle,231
6660,Sawar,781
1850,Sechu-Zubza,245
4770,Seethampeta,743
6553,Segi Gusar Circle,241
3582,Sehore,427
7008,Sehore Nagar,427
1962,Selsella,278
4116,Selu,489
3475,Semaria,424
6632,Sendamangalam,580
5785,Sendurai,610
4111,Sengaon,477
3612,Seoni Malwa,409
517,Sepau,98
5332,Settur,502
4542,Shabad,518
3953,Shahade,486
1341,Shahkund,192
5588,Shahpur,635
6192,Shakar Chiktan,6
7338,Shallang,279
6367,Shama,46
707,Shamli,660
3883,Shehera,454
1374,Sheikhpura,219
5874,Shenkottai,733
7305,Shergole,6
4286,Shirol,480
3956,Shirpur,474
5520,Shivamogga,547
6641,Shoolagiri,577
7148,Shrimahaveer Ji,108
3522,Shujalpur,430
747,Siana,134
6281,Siddipet Rural,692
4459,Siddipet Urban,692
3627,Sihora,411
976,Sikanderpur,126
1026,Sikta,211
1118,Sikti,188
1395,Silao,209
4135,Sillod,469
6843,Silsango Circle,237
1178,Simri Bakhtiarpur,216
3158,Sinapali,368
5451,Sindgi,530
6052,Sindhari,775
3957,Sindkhede,474
5995,Singampunari,585
1301,Singhia,217
6480,Singvad,445
5533,Sira,548
885,Sirathu,158
4435,Sircilla,683
3571,Sironj,437
5286,Sirvel,755
7097,Sirwar,546
3498,Sitamau,416
5849,Sivakasi,597
5204,S.Mydukur,504
5394,Sodam,503
3691,Sohagpur,429
6542,Sohiong,274
420,Sohna,62
2689,Sonahatu,339
7296,Sonakhan,644
2364,Sonamukhi,305
2130,Sonapur,618
2074,Sonari,708
3944,Songadh,641
2907,Soro,346
5867,Srivaikuntam,594
7150,Suhagpura,629
486,Sujangarh,96
6532,Sultanpur,421
4425,Sulthanabad,682
5896,Sulur,569
11,Sumoor,9
1109,Supaul,223
3242,Surajpur,648
1068,Sursand,221
3836,Sutrapada,675
6330,Syalde,45
5056,Tadikonda,506
5313,Tadipatri,502
7306,Taisuru,6
6158,Takha,139
6963,Taklech,23
5652,Talappilly,566
7225,Talawara,771
7073,Talikoti,530
3768,Talod,458
3952,Talode,486
5340,Talupula,754
1864,Tamenglong West,258
3647,Tamia,399
2822,Tangarapali,373
1506,Tan Kuppa,196
421,Taoru,604
1711,Tarak Lengdi Cicle,677
3512,Tarana,435
3071,Tarasingi,354
2629,Tarhasi,338
5528,Tarikere,532
6775,Taryath,12
4301,Tasgaon,493
6656,Tatgarh,774
6589,Tato Eac,725
1559,Tawang Hq,238
7113,Tehla,87
297,Tehri,55
1856,Tening,613
2079,Teok,290
1363,Tetiha Bambor,207
308,Thailisain,52
6745,Thakrakote,627
7289,Thakurdwara,18
717,Thakurdwara,171
1123,Thakurganj,203
3019,Thakurgarh,344
3706,Thandla,412
6217,Thangallapalli,683
5814,Thanjavur,586
1869,Thanlon,715
1223,Thawe,197
1905,Thingsulthliah,261
5962,Thirupparankundram,578
5965,Thiruppuvanam,585
4901,Thondangi,746
5379,Thottambedu,752
190,Tikar,23
1726,Tinali Paglam Circle,235
1635,Tirbin Eac,724
4044,Tirora,476
5779,Tiruchirappalli West,591
5709,Tirukalukundram,730
4499,Tirumalgiri,507
5720,Tirupathur,732
5645,Tirurangadi,562
5696,Tiruttani,589
4997,Tiruvuru,749
5611,Tiswadi,551
1745,Tizit,247
1901,Tlangnuam,261
619,Todaraisingh,781
387,Tohana,61
7317,Tongpal,642
2581,Topchanchi,325
2701,Torpa,606
50,Tral,11
1111,Tribeniganj,223
1844,Tsogin,757
5085,Tsunduru,750
5990,Tsurangkong,246
1817,Tuensang Sadar,249
5293,Tuggali,511
6807,Tullamulla Khirbhawani,626
3121,Tumudibandha,359
771,Tundla,143
7142,Tunga,783
5540,Turuvekere,548
3143,Tushura,345
6413,Uchana,65
1222,Uchkagaon,197
114,Udaipur,21
5154,Udayagiri,515
5756,Udhagamandalam,587
72,Udhampur,14
7046,Ujjain Nagar,435
1888,Ukhrul,260
5152,Ulavapadu,515
3136,Ulunda,372
4086,Umarkhed,500
3853,Umrala,443
4034,Umred,484
3653,Umreth,399
4103,Umri,485
6299,Undavelly,695
5013,Unguturu,510
4524,Uppal,700
4172,Uran,491
37,Uri,3
6529,Vadodara East,461
6528,Vadodara West,461
3915,Vagra,442
4781,Vajrapukotturu,519
5192,Vakadu,752
5803,Valangaiman,590
5225,Vallur,504
5900,Valparai,569
6507,Vangai Range,715
6034,Vaso,450
5638,Vatakara,561
5041,Veldurthy,751
5933,Vellarikkundu,558
4724,Venkatapuram,720
5953,Veppur,570
7017,Vidisha Nagar,437
1296,Vidyapati Nagar,217
3756,Vijapur,451
5449,Vijayapura,530
6661,Vijaynagar,774
3761,Vijaynagar,458
1679,Vijoynagar Eac,229
5978,Vikravandi,596
6614,Viralimalai,582
4836,Vizianagaram,521
5147,Voletivaripalem,515
6023,Waghai,444
1730,Wakro Circle,234
5714,Wallajah,731
4296,Walwa,493
4485,Wargal,692
6420,Wazirabad St,62
4764,Wyra,509
5589,Yadgir,635
5908,Yanam,601
5107,Yeddana Pudi,750
4536,Yelal,698
4386,Yellareddy,685
4767,Yerrupalem,509
1663,Yingkiong Circle,240
4696,Zaffergadh,689
4474,Zahirabad,691
15,Zanskar,6
4093,Zari-Jamani,500
234,Zira,31
1695,Ziro Hq,236
1810,Zuketsa,248
